Month Start Date,Manager ID,Product ID,Sales Target
10/1/2024,9,14,$347.96 
11/1/2024,9,14,$311.97 
12/1/2024,9,14,$461.96 
1/1/2024,9,1,$109.11 
2/1/2024,9,1,$58.01 
3/1/2024,9,1,$95.30 
4/1/2024,9,1,$136.49 
5/1/2024,9,1,$136.49 
6/1/2024,9,1,$77.99 
7/1/2024,9,1,$63.37 
8/1/2024,9,1,$87.74 
9/1/2024,9,1,$108.87 
10/1/2024,9,1,$116.99 
11/1/2024,9,1,$139.74 
12/1/2024,9,1,$50.37 
1/1/2024,9,4,$464.06 
2/1/2024,9,4,$480.64 
3/1/2024,9,4,$629.80 
4/1/2024,9,4,$516.71 
5/1/2024,9,4,$623.95 
6/1/2024,9,4,$906.68 
7/1/2024,9,4,$526.46 
8/1/2024,9,4,$477.71 
9/1/2024,9,4,$516.71 
10/1/2024,9,4,$565.45 
11/1/2024,9,4,$263.23 
12/1/2024,9,4,$341.22 
1/1/2024,9,5,$216.56 
2/1/2024,9,5,$265.18 
3/1/2024,9,5,$380.09 
4/1/2024,9,5,$311.97 
5/1/2024,9,5,$582.35 
6/1/2024,9,5,$249.58 
7/1/2024,9,5,$436.76 
8/1/2024,9,5,$447.16 
9/1/2024,9,5,$431.56 
10/1/2024,9,5,$389.97 
11/1/2024,9,5,$525.16 
12/1/2024,9,5,$509.56 
1/1/2024,9,6,$62.15 
2/1/2024,9,6,$82.87 
3/1/2024,9,6,$67.95 
4/1/2024,9,6,$67.27 
5/1/2024,9,6,$53.62 
6/1/2024,9,6,$61.42 
7/1/2024,9,6,$109.19 
8/1/2024,9,6,$53.62 
9/1/2024,9,6,$39.97 
10/1/2024,9,6,$59.47 
11/1/2024,9,6,$84.82 
12/1/2024,9,6,$55.57 
1/1/2024,9,11,$165.74 
2/1/2024,9,11,$165.74 
3/1/2024,9,11,$228.72 
4/1/2024,9,11,$370.47 
5/1/2024,9,11,$296.38 
6/1/2024,9,11,$292.48 
7/1/2024,9,11,$339.27 
8/1/2024,9,11,$308.07 
9/1/2024,9,11,$210.58 
10/1/2024,9,11,$327.57 
11/1/2024,9,11,$261.28 
12/1/2024,9,11,$296.38 
1/1/2024,9,15,$122.64 
2/1/2024,9,15,$56.35 
3/1/2024,9,15,$109.39 
4/1/2024,9,15,$71.49 
5/1/2024,9,15,$61.09 
6/1/2024,9,15,$70.19 
7/1/2024,9,15,$131.29 
8/1/2024,9,15,$105.29 
9/1/2024,9,15,$50.70 
10/1/2024,9,15,$35.10 
11/1/2024,9,15,$92.29 
12/1/2024,9,15,$118.29 
1/1/2024,9,16,$240.32 
2/1/2024,9,16,$118.78 
3/1/2024,9,16,$91.15 
4/1/2024,9,16,$155.99 
5/1/2024,9,16,$220.98 
6/1/2024,9,16,$237.23 
7/1/2024,9,16,$269.73 
8/1/2024,9,16,$233.98 
9/1/2024,9,16,$321.72 
10/1/2024,9,16,$240.48 
11/1/2024,9,16,$233.98 
12/1/2024,9,16,$311.96 
1/1/2024,10,3,$56.08 
2/1/2024,10,3,$45.26 
3/1/2024,10,3,$56.08 
4/1/2024,10,3,$114.59 
5/1/2024,10,3,$65.98 
6/1/2024,10,3,$79.87 
7/1/2024,10,3,$115.75 
8/1/2024,10,3,$112.28 
9/1/2024,10,3,$52.09 
10/1/2024,10,3,$55.56 
11/1/2024,10,3,$67.14 
12/1/2024,10,3,$96.07 
1/1/2024,10,8,$50.42 
2/1/2024,10,8,$45.50 
3/1/2024,10,8,$72.56 
4/1/2024,10,8,$94.05 
5/1/2024,10,8,$162.05 
6/1/2024,10,8,$115.75 
7/1/2024,10,8,$108.52 
8/1/2024,10,8,$163.50 
9/1/2024,10,8,$137.45 
10/1/2024,10,8,$179.41 
11/1/2024,10,8,$70.90 
12/1/2024,10,8,$104.18 
1/1/2024,10,10,$388.63 
2/1/2024,10,10,$452.58 
3/1/2024,10,10,$472.26 
4/1/2024,10,10,$706.08 
5/1/2024,10,10,$607.69 
6/1/2024,10,10,$370.40 
7/1/2024,10,10,$416.70 
8/1/2024,10,10,$243.08 
9/1/2024,10,10,$300.95 
10/1/2024,10,10,$329.89 
11/1/2024,10,10,$480.36 
12/1/2024,10,10,$312.53 
1/1/2024,10,12,$113.15 
2/1/2024,10,12,$186.94 
3/1/2024,10,12,$91.01 
4/1/2024,10,12,$283.59 
5/1/2024,10,12,$202.56 
6/1/2024,10,12,$162.05 
7/1/2024,10,12,$144.69 
8/1/2024,10,12,$179.41 
9/1/2024,10,12,$162.05 
10/1/2024,10,12,$234.39 
11/1/2024,10,12,$205.46 
12/1/2024,10,12,$286.48 
1/1/2024,10,13,$82.65 
2/1/2024,10,13,$153.48 
3/1/2024,10,13,$60.51 
4/1/2024,10,13,$175.36 
5/1/2024,10,13,$111.12 
6/1/2024,10,13,$114.59 
7/1/2024,10,13,$71.19 
8/1/2024,10,13,$118.07 
9/1/2024,10,13,$164.94 
10/1/2024,10,13,$135.43 
11/1/2024,10,13,$130.22 
12/1/2024,10,13,$128.47 
1/1/2024,10,2,$396.79 
2/1/2024,10,2,$602.27 
3/1/2024,10,2,$708.56 
4/1/2024,10,2,$433.47 
5/1/2024,10,2,$791.91 
6/1/2024,10,2,$858.60 
7/1/2024,10,2,$441.81 
8/1/2024,10,2,$558.51 
9/1/2024,10,2,$500.16 
10/1/2024,10,2,$433.47 
11/1/2024,10,2,$625.20 
12/1/2024,10,2,$466.81 
1/1/2024,10,7,$389.71 
2/1/2024,10,7,$348.37 
3/1/2024,10,7,$200.76 
4/1/2024,10,7,$340.38 
5/1/2024,10,7,$270.92 
6/1/2024,10,7,$659.93 
7/1/2024,10,7,$250.08 
8/1/2024,10,7,$791.91 
9/1/2024,10,7,$368.17 
10/1/2024,10,7,$757.18 
11/1/2024,10,7,$632.14 
12/1/2024,10,7,$701.61 
1/1/2024,10,9,$227.33 
2/1/2024,10,9,$636.52 
3/1/2024,10,9,$350.73 
4/1/2024,10,9,$404.99 
5/1/2024,10,9,$550.17 
6/1/2024,10,9,$336.22 
7/1/2024,10,9,$252.16 
8/1/2024,10,9,$267.44 
9/1/2024,10,9,$450.84 
10/1/2024,10,9,$618.94 
11/1/2024,10,9,$397.35 
12/1/2024,10,9,$641.87 
1/1/2024,10,14,$325.34 
2/1/2024,10,14,$274.86 
3/1/2024,10,14,$179.50 
4/1/2024,10,14,$455.35 
5/1/2024,10,14,$468.55 
6/1/2024,10,14,$191.38 
7/1/2024,10,14,$475.15 
8/1/2024,10,14,$356.36 
9/1/2024,10,14,$376.16 
10/1/2024,10,14,$382.76 
11/1/2024,10,14,$343.16 
12/1/2024,10,14,$508.15 
1/1/2024,10,1,$120.02 
2/1/2024,10,1,$63.81 
3/1/2024,10,1,$104.83 
4/1/2024,10,1,$150.14 
5/1/2024,10,1,$150.14 
6/1/2024,10,1,$85.79 
7/1/2024,10,1,$69.71 
8/1/2024,10,1,$96.52 
9/1/2024,10,1,$119.75 
10/1/2024,10,1,$128.69 
11/1/2024,10,1,$153.71 
12/1/2024,10,1,$55.41 
1/1/2024,10,4,$510.47 
2/1/2024,10,4,$528.70 
3/1/2024,10,4,$692.78 
4/1/2024,10,4,$568.38 
5/1/2024,10,4,$686.34 
6/1/2024,10,4,$997.34 
7/1/2024,10,4,$579.10 
8/1/2024,10,4,$525.48 
9/1/2024,10,4,$568.38 
10/1/2024,10,4,$622.00 
11/1/2024,10,4,$289.55 
12/1/2024,10,4,$375.34 
1/1/2024,10,5,$238.22 
2/1/2024,10,5,$291.70 
3/1/2024,10,5,$418.10 
4/1/2024,10,5,$343.17 
5/1/2024,10,5,$640.59 
6/1/2024,10,5,$274.54 
7/1/2024,10,5,$480.44 
8/1/2024,10,5,$491.88 
9/1/2024,10,5,$474.72 
10/1/2024,10,5,$428.96 
11/1/2024,10,5,$577.67 
12/1/2024,10,5,$560.51 
1/1/2024,10,6,$68.37 
2/1/2024,10,6,$91.15 
3/1/2024,10,6,$74.75 
4/1/2024,10,6,$74.00 
5/1/2024,10,6,$58.98 
6/1/2024,10,6,$67.56 
7/1/2024,10,6,$120.11 
8/1/2024,10,6,$58.98 
9/1/2024,10,6,$43.97 
10/1/2024,10,6,$65.42 
11/1/2024,10,6,$93.30 
12/1/2024,10,6,$61.13 
1/1/2024,10,11,$182.31 
2/1/2024,10,11,$182.31 
3/1/2024,10,11,$251.59 
4/1/2024,10,11,$407.52 
5/1/2024,10,11,$326.01 
6/1/2024,10,11,$321.72 
7/1/2024,10,11,$373.20 
8/1/2024,10,11,$338.88 
9/1/2024,10,11,$231.64 
10/1/2024,10,11,$360.33 
11/1/2024,10,11,$287.41 
12/1/2024,10,11,$326.01 
1/1/2024,10,15,$134.91 
2/1/2024,10,15,$61.99 
3/1/2024,10,15,$120.32 
4/1/2024,10,15,$78.64 
5/1/2024,10,15,$67.20 
6/1/2024,10,15,$77.21 
7/1/2024,10,15,$144.42 
8/1/2024,10,15,$115.82 
9/1/2024,10,15,$55.77 
10/1/2024,10,15,$38.61 
11/1/2024,10,15,$101.52 
12/1/2024,10,15,$130.12 
1/1/2024,10,16,$264.35 
2/1/2024,10,16,$130.66 
3/1/2024,10,16,$100.27 
4/1/2024,10,16,$171.59 
5/1/2024,10,16,$243.08 
6/1/2024,10,16,$260.95 
7/1/2024,10,16,$296.70 
8/1/2024,10,16,$257.38 
9/1/2024,10,16,$353.90 
10/1/2024,10,16,$264.53 
11/1/2024,10,16,$257.38 
12/1/2024,10,16,$343.15 
1/1/2024,11,3,$61.18 
2/1/2024,11,3,$49.37 
3/1/2024,11,3,$61.18 
4/1/2024,11,3,$125.01 
5/1/2024,11,3,$71.98 
6/1/2024,11,3,$87.13 
7/1/2024,11,3,$126.27 
8/1/2024,11,3,$122.48 
9/1/2024,11,3,$56.82 
10/1/2024,11,3,$60.61 
11/1/2024,11,3,$73.24 
12/1/2024,11,3,$104.81 
1/1/2024,11,8,$55.01 
2/1/2024,11,8,$49.64 
3/1/2024,11,8,$79.16 
4/1/2024,11,8,$102.60 
5/1/2024,11,8,$176.78 
6/1/2024,11,8,$126.27 
7/1/2024,11,8,$118.38 
8/1/2024,11,8,$178.36 
9/1/2024,11,8,$149.95 
10/1/2024,11,8,$195.72 
11/1/2024,11,8,$77.34 
12/1/2024,11,8,$113.65 
1/1/2024,11,10,$423.96 
2/1/2024,11,10,$493.73 
3/1/2024,11,10,$515.19 
4/1/2024,11,10,$770.27 
5/1/2024,11,10,$662.93 
6/1/2024,11,10,$404.07 
7/1/2024,11,10,$454.58 
8/1/2024,11,10,$265.17 
9/1/2024,11,10,$328.31 
10/1/2024,11,10,$359.88 
11/1/2024,11,10,$524.03 
12/1/2024,11,10,$340.94 
1/1/2024,11,12,$123.43 
2/1/2024,11,12,$203.93 
3/1/2024,11,12,$99.28 
4/1/2024,11,12,$309.37 
5/1/2024,11,12,$220.98 
6/1/2024,11,12,$176.78 
7/1/2024,11,12,$157.84 
8/1/2024,11,12,$195.72 
9/1/2024,11,12,$176.78 
10/1/2024,11,12,$255.70 
11/1/2024,11,12,$224.13 
12/1/2024,11,12,$312.53 
1/1/2024,11,13,$90.16 
2/1/2024,11,13,$167.44 
3/1/2024,11,13,$66.01 
4/1/2024,11,13,$191.30 
5/1/2024,11,13,$121.22 
6/1/2024,11,13,$125.01 
7/1/2024,11,13,$77.66 
8/1/2024,11,13,$128.80 
9/1/2024,11,13,$179.94 
10/1/2024,11,13,$147.74 
11/1/2024,11,13,$142.06 
12/1/2024,11,13,$140.19 
1/1/2024,11,2,$432.86 
2/1/2024,11,2,$657.02 
3/1/2024,11,2,$772.97 
4/1/2024,11,2,$472.88 
5/1/2024,11,2,$863.91 
6/1/2024,11,2,$936.66 
7/1/2024,11,2,$481.97 
8/1/2024,11,2,$609.28 
9/1/2024,11,2,$545.63 
10/1/2024,11,2,$472.88 
11/1/2024,11,2,$682.03 
12/1/2024,11,2,$509.25 
1/1/2024,11,7,$425.13 
2/1/2024,11,7,$380.04 
3/1/2024,11,7,$219.01 
4/1/2024,11,7,$371.33 
5/1/2024,11,7,$295.55 
6/1/2024,11,7,$719.92 
7/1/2024,11,7,$272.81 
8/1/2024,11,7,$863.91 
9/1/2024,11,7,$401.64 
10/1/2024,11,7,$826.02 
11/1/2024,11,7,$689.61 
12/1/2024,11,7,$765.39 
1/1/2024,11,9,$247.99 
2/1/2024,11,9,$694.38 
3/1/2024,11,9,$382.62 
4/1/2024,11,9,$441.81 
5/1/2024,11,9,$600.19 
6/1/2024,11,9,$366.78 
7/1/2024,11,9,$275.09 
8/1/2024,11,9,$291.76 
9/1/2024,11,9,$491.82 
10/1/2024,11,9,$675.21 
11/1/2024,11,9,$433.47 
12/1/2024,11,9,$700.22 
1/1/2024,11,14,$354.92 
2/1/2024,11,14,$299.85 
3/1/2024,11,14,$195.82 
4/1/2024,11,14,$496.75 
5/1/2024,11,14,$511.14 
6/1/2024,11,14,$208.78 
7/1/2024,11,14,$518.34 
8/1/2024,11,14,$388.76 
9/1/2024,11,14,$410.36 
10/1/2024,11,14,$417.56 
11/1/2024,11,14,$374.36 
12/1/2024,11,14,$554.32 
1/1/2024,11,1,$130.93 
2/1/2024,11,1,$69.61 
3/1/2024,11,1,$114.36 
4/1/2024,11,1,$163.79 
5/1/2024,11,1,$163.79 
6/1/2024,11,1,$93.59 
7/1/2024,11,1,$76.04 
8/1/2024,11,1,$105.29 
9/1/2024,11,1,$130.64 
10/1/2024,11,1,$140.39 
11/1/2024,11,1,$167.69 
12/1/2024,11,1,$60.45 
1/1/2024,11,4,$556.87 
2/1/2024,11,4,$576.76 
3/1/2024,11,4,$755.76 
4/1/2024,11,4,$620.05 
5/1/2024,11,4,$748.74 
6/1/2024,11,4,"$1,088.01 "
7/1/2024,11,4,$631.75 
8/1/2024,11,4,$573.25 
9/1/2024,11,4,$620.05 
10/1/2024,11,4,$678.54 
11/1/2024,11,4,$315.87 
12/1/2024,11,4,$409.47 
1/1/2024,11,5,$259.87 
2/1/2024,11,5,$318.21 
3/1/2024,11,5,$456.11 
4/1/2024,11,5,$374.37 
5/1/2024,11,5,$698.82 
6/1/2024,11,5,$299.50 
7/1/2024,11,5,$524.12 
8/1/2024,11,5,$536.60 
9/1/2024,11,5,$517.88 
10/1/2024,11,5,$467.96 
11/1/2024,11,5,$630.19 
12/1/2024,11,5,$611.47 
1/1/2024,11,6,$74.58 
2/1/2024,11,6,$99.44 
3/1/2024,11,6,$81.54 
4/1/2024,11,6,$80.72 
5/1/2024,11,6,$64.34 
6/1/2024,11,6,$73.70 
7/1/2024,11,6,$131.03 
8/1/2024,11,6,$64.34 
9/1/2024,11,6,$47.97 
10/1/2024,11,6,$71.36 
11/1/2024,11,6,$101.78 
12/1/2024,11,6,$66.68 
1/1/2024,11,11,$198.88 
2/1/2024,11,11,$198.88 
3/1/2024,11,11,$274.46 
4/1/2024,11,11,$444.56 
5/1/2024,11,11,$355.65 
6/1/2024,11,11,$350.97 
7/1/2024,11,11,$407.13 
8/1/2024,11,11,$369.69 
9/1/2024,11,11,$252.70 
10/1/2024,11,11,$393.09 
11/1/2024,11,11,$313.53 
12/1/2024,11,11,$355.65 
1/1/2024,11,15,$147.17 
2/1/2024,11,15,$67.62 
3/1/2024,11,15,$131.26 
4/1/2024,11,15,$85.79 
5/1/2024,11,15,$73.31 
6/1/2024,11,15,$84.23 
7/1/2024,11,15,$157.55 
8/1/2024,11,15,$126.35 
9/1/2024,11,15,$60.83 
10/1/2024,11,15,$42.12 
11/1/2024,11,15,$110.75 
12/1/2024,11,15,$141.95 
1/1/2024,11,16,$288.38 
2/1/2024,11,16,$142.53 
3/1/2024,11,16,$109.39 
4/1/2024,11,16,$187.18 
5/1/2024,11,16,$265.18 
6/1/2024,11,16,$284.68 
7/1/2024,11,16,$323.67 
8/1/2024,11,16,$280.78 
9/1/2024,11,16,$386.07 
10/1/2024,11,16,$288.58 
11/1/2024,11,16,$280.78 
12/1/2024,11,16,$374.39 
1/1/2024,12,3,$50.98 
2/1/2024,12,3,$41.14 
3/1/2024,12,3,$50.98 
4/1/2024,12,3,$104.18 
5/1/2024,12,3,$59.98 
6/1/2024,12,3,$72.61 
7/1/2024,12,3,$105.23 
8/1/2024,12,3,$102.07 
9/1/2024,12,3,$47.35 
10/1/2024,12,3,$50.51 
11/1/2024,12,3,$61.03 
12/1/2024,12,3,$87.34 
1/1/2024,12,8,$45.84 
2/1/2024,12,8,$41.37 
3/1/2024,12,8,$65.96 
4/1/2024,12,8,$85.50 
5/1/2024,12,8,$147.32 
6/1/2024,12,8,$105.23 
7/1/2024,12,8,$98.65 
8/1/2024,12,8,$148.63 
9/1/2024,12,8,$124.96 
10/1/2024,12,8,$163.10 
11/1/2024,12,8,$64.45 
12/1/2024,12,8,$94.70 
1/1/2024,12,10,$353.30 
2/1/2024,12,10,$411.44 
3/1/2024,12,10,$429.33 
4/1/2024,12,10,$641.89 
5/1/2024,12,10,$552.44 
6/1/2024,12,10,$336.73 
7/1/2024,12,10,$378.82 
8/1/2024,12,10,$220.98 
9/1/2024,12,10,$273.59 
10/1/2024,12,10,$299.90 
11/1/2024,12,10,$436.69 
12/1/2024,12,10,$284.11 
1/1/2024,12,12,$102.86 
2/1/2024,12,12,$169.94 
3/1/2024,12,12,$82.74 
4/1/2024,12,12,$257.81 
5/1/2024,12,12,$184.15 
6/1/2024,12,12,$147.32 
7/1/2024,12,12,$131.53 
8/1/2024,12,12,$163.10 
9/1/2024,12,12,$147.32 
10/1/2024,12,12,$213.09 
11/1/2024,12,12,$186.78 
12/1/2024,12,12,$260.44 
1/1/2024,12,13,$75.13 
2/1/2024,12,13,$139.53 
3/1/2024,12,13,$55.01 
4/1/2024,12,13,$159.42 
5/1/2024,12,13,$101.02 
6/1/2024,12,13,$104.18 
7/1/2024,12,13,$64.71 
8/1/2024,12,13,$107.33 
9/1/2024,12,13,$149.95 
10/1/2024,12,13,$123.12 
11/1/2024,12,13,$118.38 
12/1/2024,12,13,$116.81 
1/1/2024,12,2,$360.72 
2/1/2024,12,2,$547.52 
3/1/2024,12,2,$644.14 
4/1/2024,12,2,$394.06 
5/1/2024,12,2,$719.92 
6/1/2024,12,2,$780.55 
7/1/2024,12,2,$401.64 
8/1/2024,12,2,$507.73 
9/1/2024,12,2,$454.69 
10/1/2024,12,2,$394.06 
11/1/2024,12,2,$568.36 
12/1/2024,12,2,$424.38 
1/1/2024,12,7,$354.28 
2/1/2024,12,7,$316.70 
3/1/2024,12,7,$182.51 
4/1/2024,12,7,$309.44 
5/1/2024,12,7,$246.29 
6/1/2024,12,7,$599.94 
7/1/2024,12,7,$227.34 
8/1/2024,12,7,$719.92 
9/1/2024,12,7,$334.70 
10/1/2024,12,7,$688.35 
11/1/2024,12,7,$574.67 
12/1/2024,12,7,$637.83 
1/1/2024,12,9,$206.66 
2/1/2024,12,9,$578.65 
3/1/2024,12,9,$318.85 
4/1/2024,12,9,$368.17 
5/1/2024,12,9,$500.16 
6/1/2024,12,9,$305.65 
7/1/2024,12,9,$229.24 
8/1/2024,12,9,$243.13 
9/1/2024,12,9,$409.85 
10/1/2024,12,9,$562.68 
11/1/2024,12,9,$361.22 
12/1/2024,12,9,$583.52 
1/1/2024,12,14,$295.77 
2/1/2024,12,14,$249.87 
3/1/2024,12,14,$163.18 
4/1/2024,12,14,$413.96 
5/1/2024,12,14,$425.95 
6/1/2024,12,14,$173.98 
7/1/2024,12,14,$431.95 
8/1/2024,12,14,$323.97 
9/1/2024,12,14,$341.96 
10/1/2024,12,14,$347.96 
11/1/2024,12,14,$311.97 
12/1/2024,12,14,$461.96 
1/1/2024,12,1,$109.11 
2/1/2024,12,1,$58.01 
3/1/2024,12,1,$95.30 
4/1/2024,12,1,$136.49 
5/1/2024,12,1,$136.49 
6/1/2024,12,1,$77.99 
7/1/2024,12,1,$63.37 
8/1/2024,12,1,$87.74 
9/1/2024,12,1,$108.87 
10/1/2024,12,1,$116.99 
11/1/2024,12,1,$139.74 
12/1/2024,12,1,$50.37 
1/1/2024,12,4,$464.06 
2/1/2024,12,4,$480.64 
3/1/2024,12,4,$629.80 
4/1/2024,12,4,$516.71 
5/1/2024,12,4,$623.95 
6/1/2024,12,4,$906.68 
7/1/2024,12,4,$526.46 
8/1/2024,12,4,$477.71 
9/1/2024,12,4,$516.71 
10/1/2024,12,4,$565.45 
11/1/2024,12,4,$263.23 
12/1/2024,12,4,$341.22 
1/1/2024,12,5,$216.56 
2/1/2024,12,5,$265.18 
3/1/2024,12,5,$380.09 
4/1/2024,12,5,$311.97 
5/1/2024,12,5,$582.35 
6/1/2024,12,5,$249.58 
7/1/2024,12,5,$436.76 
8/1/2024,12,5,$447.16 
9/1/2024,12,5,$431.56 
10/1/2024,12,5,$389.97 
11/1/2024,12,5,$525.16 
12/1/2024,12,5,$509.56 
1/1/2024,12,6,$62.15 
2/1/2024,12,6,$82.87 
3/1/2024,12,6,$67.95 
4/1/2024,12,6,$67.27 
5/1/2024,12,6,$53.62 
6/1/2024,12,6,$61.42 
7/1/2024,12,6,$109.19 
8/1/2024,12,6,$53.62 
9/1/2024,12,6,$39.97 
10/1/2024,12,6,$59.47 
11/1/2024,12,6,$84.82 
12/1/2024,12,6,$55.57 
1/1/2024,12,11,$165.74 
2/1/2024,12,11,$165.74 
3/1/2024,12,11,$228.72 
4/1/2024,12,11,$370.47 
5/1/2024,12,11,$296.38 
6/1/2024,12,11,$292.48 
7/1/2024,12,11,$339.27 
8/1/2024,12,11,$308.07 
9/1/2024,12,11,$210.58 
10/1/2024,12,11,$327.57 
11/1/2024,12,11,$261.28 
12/1/2024,12,11,$296.38 
1/1/2024,12,15,$122.64 
2/1/2024,12,15,$56.35 
3/1/2024,12,15,$109.39 
4/1/2024,12,15,$71.49 
5/1/2024,12,15,$61.09 
6/1/2024,12,15,$70.19 
7/1/2024,12,15,$131.29 
8/1/2024,12,15,$105.29 
9/1/2024,12,15,$50.70 
10/1/2024,12,15,$35.10 
11/1/2024,12,15,$92.29 
12/1/2024,12,15,$118.29 
1/1/2024,12,16,$240.32 
2/1/2024,12,16,$118.78 
3/1/2024,12,16,$91.15 
4/1/2024,12,16,$155.99 
5/1/2024,12,16,$220.98 
6/1/2024,12,16,$237.23 
7/1/2024,12,16,$269.73 
8/1/2024,12,16,$233.98 
9/1/2024,12,16,$321.72 
10/1/2024,12,16,$240.48 
11/1/2024,12,16,$233.98 
12/1/2024,12,16,$311.96 
1/1/2024,13,3,$50.98 
2/1/2024,13,3,$41.14 
3/1/2024,13,3,$50.98 
4/1/2024,13,3,$104.18 
5/1/2024,13,3,$59.98 
6/1/2024,13,3,$72.61 
7/1/2024,13,3,$105.23 
8/1/2024,13,3,$102.07 
9/1/2024,13,3,$47.35 
10/1/2024,13,3,$50.51 
11/1/2024,13,3,$61.03 
12/1/2024,13,3,$87.34 
1/1/2024,13,8,$45.84 
2/1/2024,13,8,$41.37 
3/1/2024,13,8,$65.96 
4/1/2024,13,8,$85.50 
5/1/2024,13,8,$147.32 
6/1/2024,13,8,$105.23 
7/1/2024,13,8,$98.65 
8/1/2024,13,8,$148.63 
9/1/2024,13,8,$124.96 
10/1/2024,13,8,$163.10 
11/1/2024,13,8,$64.45 
12/1/2024,13,8,$94.70 
1/1/2024,13,10,$353.30 
2/1/2024,13,10,$411.44 
3/1/2024,13,10,$429.33 
4/1/2024,13,10,$641.89 
5/1/2024,13,10,$552.44 
6/1/2024,13,10,$336.73 
7/1/2024,13,10,$378.82 
8/1/2024,13,10,$220.98 
9/1/2024,13,10,$273.59 
10/1/2024,13,10,$299.90 
11/1/2024,13,10,$436.69 
12/1/2024,13,10,$284.11 
1/1/2024,13,12,$102.86 
2/1/2024,13,12,$169.94 
3/1/2024,13,12,$82.74 
4/1/2024,13,12,$257.81 
5/1/2024,13,12,$184.15 
6/1/2024,13,12,$147.32 
7/1/2024,13,12,$131.53 
8/1/2024,13,12,$163.10 
9/1/2024,13,12,$147.32 
10/1/2024,13,12,$213.09 
11/1/2024,13,12,$186.78 
12/1/2024,13,12,$260.44 
1/1/2024,13,13,$75.13 
2/1/2024,13,13,$139.53 
3/1/2024,13,13,$55.01 
4/1/2024,13,13,$159.42 
5/1/2024,13,13,$101.02 
6/1/2024,13,13,$104.18 
7/1/2024,13,13,$64.71 
8/1/2024,13,13,$107.33 
9/1/2024,13,13,$149.95 
10/1/2024,13,13,$123.12 
11/1/2024,13,13,$118.38 
12/1/2024,13,13,$116.81 
1/1/2024,13,2,$360.72 
2/1/2024,13,2,$547.52 
3/1/2024,13,2,$644.14 
4/1/2024,13,2,$394.06 
5/1/2024,13,2,$719.92 
6/1/2024,13,2,$780.55 
7/1/2024,13,2,$401.64 
8/1/2024,13,2,$507.73 
9/1/2024,13,2,$454.69 
10/1/2024,13,2,$394.06 
11/1/2024,13,2,$568.36 
12/1/2024,13,2,$424.38 
1/1/2024,13,7,$354.28 
2/1/2024,13,7,$316.70 
3/1/2024,13,7,$182.51 
4/1/2024,13,7,$309.44 
5/1/2024,13,7,$246.29 
6/1/2024,13,7,$599.94 
7/1/2024,13,7,$227.34 
8/1/2024,13,7,$719.92 
9/1/2024,13,7,$334.70 
10/1/2024,13,7,$688.35 
11/1/2024,13,7,$574.67 
12/1/2024,13,7,$637.83 
1/1/2024,13,9,$206.66 
2/1/2024,13,9,$578.65 
3/1/2024,13,9,$318.85 
4/1/2024,13,9,$368.17 
5/1/2024,13,9,$500.16 
6/1/2024,13,9,$305.65 
7/1/2024,13,9,$229.24 
8/1/2024,13,9,$243.13 
9/1/2024,13,9,$409.85 
10/1/2024,13,9,$562.68 
11/1/2024,13,9,$361.22 
12/1/2024,13,9,$583.52 
1/1/2024,13,14,$295.77 
2/1/2024,13,14,$249.87 
3/1/2024,13,14,$163.18 
4/1/2024,13,14,$413.96 
5/1/2024,13,14,$425.95 
6/1/2024,13,14,$173.98 
7/1/2024,13,14,$431.95 
8/1/2024,13,14,$323.97 
9/1/2024,13,14,$341.96 
10/1/2024,13,14,$347.96 
11/1/2024,13,14,$311.97 
12/1/2024,13,14,$461.96 
1/1/2024,13,1,$109.11 
2/1/2024,13,1,$58.01 
3/1/2024,13,1,$95.30 
4/1/2024,13,1,$136.49 
5/1/2024,13,1,$136.49 
6/1/2024,13,1,$77.99 
7/1/2024,13,1,$63.37 
8/1/2024,13,1,$87.74 
9/1/2024,13,1,$108.87 
10/1/2024,13,1,$116.99 
11/1/2024,13,1,$139.74 
12/1/2024,13,1,$50.37 
1/1/2024,13,4,$464.06 
2/1/2024,13,4,$480.64 
3/1/2024,13,4,$629.80 
4/1/2024,13,4,$516.71 
5/1/2024,13,4,$623.95 
6/1/2024,13,4,$906.68 
7/1/2024,13,4,$526.46 
8/1/2024,13,4,$477.71 
9/1/2024,13,4,$516.71 
10/1/2024,13,4,$565.45 
11/1/2024,13,4,$263.23 
12/1/2024,13,4,$341.22 
1/1/2024,13,5,$216.56 
2/1/2024,13,5,$265.18 
3/1/2024,13,5,$380.09 
4/1/2024,13,5,$311.97 
5/1/2024,13,5,$582.35 
6/1/2024,13,5,$249.58 
7/1/2024,13,5,$436.76 
8/1/2024,13,5,$447.16 
9/1/2024,13,5,$431.56 
10/1/2024,13,5,$389.97 
11/1/2024,13,5,$525.16 
12/1/2024,13,5,$509.56 
1/1/2024,13,6,$62.15 
2/1/2024,13,6,$82.87 
3/1/2024,13,6,$67.95 
4/1/2024,13,6,$67.27 
5/1/2024,13,6,$53.62 
6/1/2024,13,6,$61.42 
7/1/2024,13,6,$109.19 
8/1/2024,13,6,$53.62 
9/1/2024,13,6,$39.97 
10/1/2024,13,6,$59.47 
11/1/2024,13,6,$84.82 
12/1/2024,13,6,$55.57 
1/1/2024,13,11,$165.74 
2/1/2024,13,11,$165.74 
